7805.88574  14.662  0.003
7806.85553  14.646  0.004
7808.87051  14.672  0.004
7809.83557  14.659  0.003
7809.83708  14.662  0.003
7810.86516  14.657  0.005
7812.87193  14.662  0.002
7813.89021  14.671  0.005
7814.84145  14.659  0.007
7815.87775  14.654  0.002
7816.89206  14.650  0.003
7819.88040  14.625  0.012
7822.83201  14.654  0.003
7823.80973  14.655  0.003
7824.82425  14.649  0.002
7826.79685  14.651  0.003
7827.79673  14.656  0.002
7827.88568  14.659  0.005
7828.87666  14.651  0.005
7829.83386  14.655  0.003
7830.81545  14.658  0.002
7830.90168  14.661  0.009
7831.77214  14.656  0.003
7831.90145  14.658  0.002
7832.77113  14.659  0.002
7832.88210  14.660  0.002
7833.86476  14.653  0.003
7834.80839  14.662  0.002
7835.79987  14.655  0.002
7835.89730  14.656  0.002
7836.86996  14.657  0.002
7837.81811  14.657  0.002
7838.80490  14.653  0.002
7838.88957  14.659  0.002
7838.90031  14.654  0.002
7839.87453  14.658  0.010
7840.77739  14.653  0.003
7840.91511  14.666  0.007
7841.74541  14.661  0.002
7841.84857  14.659  0.002
7841.85752  14.655  0.002
7842.81484  14.662  0.002
7843.74529  14.656  0.002
7843.87474  14.655  0.002
7844.80659  14.654  0.002
7845.77564  14.660  0.002
7845.87163  14.650  0.002
7847.78164  14.662  0.001
7848.72783  14.661  0.002
7848.81418  14.659  0.002
7849.77859  14.655  0.005
7849.88833  14.659  0.008
7850.81413  14.644  0.003
7850.89593  14.653  0.005
7851.86208  14.655  0.002
7852.75777  14.660  0.002
7852.90490  14.657  0.001
7853.71775  14.639  0.002
7853.79816  14.657  0.002
7854.74956  14.655  0.002
7854.82969  14.668  0.008
7855.74489  14.661  0.004
7855.85199  14.658  0.010
7856.73965  14.661  0.002
7856.82481  14.662  0.002
7858.71747  14.651  0.002
7858.79990  14.654  0.002
7858.92639  14.656  0.019
7862.69109  14.656  0.002
7862.77894  14.653  0.002
7862.89568  14.648  0.004
7863.74194  14.669  0.007
7863.87243  14.600  0.031
7863.89271  14.635  0.030
7864.74472  14.656  0.004
7864.90532  14.672  0.023
7865.74727  14.666  0.010
7865.92213  14.660  0.009
7866.68117  14.657  0.002
7866.80723  14.667  0.009
7867.72954  14.650  0.003
7867.84501  14.645  0.012
7868.87716  14.659  0.002
7869.71156  14.654  0.007
7869.87314  14.674  0.042
7870.69417  14.659  0.002
7870.81141  14.652  0.009
7870.90748  14.641  0.010
7871.74501  14.652  0.003
7871.83024  14.648  0.007
7872.66943  14.663  0.004
7872.87809  14.668  0.013
7873.70564  14.653  0.005
7873.82492  14.645  0.010
7873.91440  14.659  0.003
7874.74775  14.663  0.002
7874.83632  14.655  0.002
7875.66442  14.657  0.002
7875.73784  14.657  0.002
7875.87839  14.653  0.013
7876.68949  14.654  0.002
7876.81700  14.644  0.004
7876.89666  14.648  0.008
7877.72172  14.651  0.008
7877.81720  14.647  0.006
7878.68726  14.652  0.002
7878.77668  14.655  0.002
7878.90358  14.653  0.002
7878.92214  14.653  0.001
7879.71510  14.658  0.002
7879.87641  14.655  0.003
7880.67027  14.645  0.002
7882.65475  14.654  0.002
7882.77006  14.643  0.008
7882.91099  14.646  0.005
7883.69719  14.659  0.002
7883.83531  14.657  0.002
7883.85645  14.661  0.002
7887.88516  14.655  0.003
7887.90599  14.654  0.003
7888.65805  14.665  0.002
7888.78969  14.660  0.002
7888.88080  14.659  0.002
7889.67772  14.661  0.002
7889.75208  14.650  0.005
7889.87202  14.658  0.002
7890.63757  14.658  0.002
7890.76005  14.652  0.002
7890.84822  14.655  0.002
7893.62157  14.667  0.002
7893.71564  14.668  0.002
7893.89017  14.655  0.004
7893.93219  14.656  0.002
7894.68733  14.640  0.007
7894.80008  14.653  0.007
7895.61884  14.659  0.002
7895.69276  14.659  0.003
7895.82589  14.648  0.008
7895.94083  14.429  0.072
7896.67956  14.656  0.002
7901.58888  14.671  0.003
7901.66169  14.653  0.001
7901.79700  14.657  0.002
7901.87162  14.644  0.006
7902.69867  14.652  0.001
7902.78242  14.650  0.011
7903.68143  14.656  0.001
7903.78349  14.649  0.002
7903.90251  14.655  0.002
7904.62528  14.647  0.004
7904.74914  14.651  0.005
7904.83765  14.652  0.002
7905.59573  14.651  0.002
7905.67868  14.651  0.002
7905.81794  14.651  0.001
7906.70961  14.656  0.002
7906.82403  14.648  0.007
7907.57616  14.648  0.003
7907.66929  14.626  0.017
7907.80460  14.645  0.018
7907.89528  14.660  0.010
7908.74204  14.660  0.011
7908.82416  14.651  0.007
7910.58872  14.655  0.005
7910.67738  14.647  0.018
7910.80811  14.652  0.002
7910.89688  14.659  0.006
7911.65626  14.659  0.003
7911.74965  14.647  0.008
7911.88083  14.657  0.002
7913.59043  14.657  0.002
7913.71801  14.658  0.003
7913.80914  14.654  0.002
7914.58387  14.654  0.003
7914.68391  14.655  0.005
7914.81387  14.650  0.010
7914.88905  14.650  0.003
7914.93155  14.660  0.004
7915.65168  14.661  0.005
7915.73533  14.663  0.004
7915.86504  14.657  0.003
7915.92881  14.655  0.003
7916.57699  14.658  0.002
7916.70855  14.658  0.002
7916.78098  14.654  0.002
7916.92699  14.653  0.002
7917.55251  14.654  0.002
7917.63061  14.659  0.003
7917.64818  14.651  0.002
7917.76653  14.654  0.004
7917.86197  14.656  0.002
7917.91766  14.656  0.002
7918.63370  14.657  0.002
7918.72774  14.657  0.002
7918.87668  14.645  0.014
7918.92026  14.585  0.032
7919.62174  14.652  0.006
7923.66137  14.653  0.003
7923.79226  14.633  0.014
7924.52469  14.661  0.002
7924.62504  14.676  0.014
7924.74980  14.683  0.028
7924.84433  14.666  0.005
7925.59983  14.648  0.008
7925.68968  14.664  0.033
7925.82083  14.647  0.003
7927.78228  14.655  0.002
7933.64480  14.652  0.002
7933.75584  14.651  0.002
7934.56608  14.658  0.002
7934.67227  14.662  0.002
7934.80378  14.656  0.002
7935.51878  14.651  0.003
7935.65062  14.653  0.008
7935.74328  14.649  0.006
7936.52299  14.656  0.002
7936.62063  14.657  0.002
7936.75036  14.658  0.002
7936.83840  14.654  0.001
7937.59318  14.659  0.002
7937.70133  14.660  0.003
7937.83074  14.652  0.001
7938.55315  14.657  0.001
7938.82024  14.659  0.002
7939.55283  14.647  0.002
7939.69490  14.656  0.009
7941.56314  14.629  0.007
7941.63568  14.656  0.003
7942.51516  14.659  0.003
7942.58640  14.654  0.003
7942.71367  14.651  0.003
7942.78942  14.657  0.003
7942.83994  14.664  0.003
7943.64775  14.654  0.002
7943.73168  14.656  0.003
7943.83184  14.647  0.002
7944.52451  14.651  0.003
7944.61584  14.653  0.007
7944.74090  14.656  0.003
