7978.94000  14.576  0.002
7979.13604  14.582  0.002
7979.95757  14.703  0.004
7980.08035  14.572  0.002
7980.95607  14.572  0.002
7981.06097  14.560  0.002
7981.13168  14.550  0.002
7981.96966  14.571  0.002
7982.07216  14.567  0.002
7982.98450  14.570  0.002
7983.09530  14.568  0.002
7983.12793  14.566  0.002
7984.02804  14.561  0.002
7984.12453  14.563  0.002
7984.92770  14.573  0.002
7985.07937  14.567  0.002
7985.11797  14.561  0.002
7986.01735  14.572  0.002
7986.98496  14.571  0.004
7987.11993  14.512  0.024
7987.94561  14.570  0.002
7988.90713  14.569  0.003
7989.01498  14.584  0.004
7989.11208  14.572  0.002
7989.98232  14.570  0.002
7990.90346  14.575  0.002
7991.06459  14.582  0.002
7993.97575  14.583  0.002
7994.09454  14.587  0.002
7994.94323  14.586  0.002
7995.98468  14.596  0.002
7996.08965  14.518  0.002
7996.96446  14.601  0.003
7996.96730  14.605  0.003
7997.88176  14.609  0.002
7998.04260  14.604  0.003
7998.08577  14.611  0.003
7998.96335  14.614  0.002
7999.08092  14.612  0.003
8000.02167  14.543  0.002
8000.94235  14.604  0.002
8001.07333  14.614  0.002
8002.03496  14.613  0.002
8001.93279  14.617  0.002
8003.03222  14.620  0.002
8003.06889  14.622  0.002
8003.99095  14.627  0.002
8004.06661  14.612  0.002
8005.00074  14.626  0.002
8005.06611  14.579  0.002
8005.96432  14.620  0.002
8006.06538  14.600  0.004
8006.95512  14.628  0.002
8007.91004  14.660  0.013
8008.05945  14.631  0.008
8008.94209  14.643  0.003
8009.05481  14.633  0.002
8009.89545  14.638  0.002
8011.04889  14.641  0.002
8011.88812  14.636  0.002
8011.98854  14.636  0.002
8013.02326  14.642  0.002
8013.87629  14.643  0.002
8013.98128  14.637  0.007
8014.99668  14.650  0.002
8015.98009  14.649  0.002
8016.99915  14.658  0.008
8017.99060  14.643  0.004
8018.03005  14.647  0.002
8022.01782  14.646  0.002
8022.91342  14.653  0.003
8029.94036  14.670  0.041
8029.99286  14.646  0.002
8033.98508  14.657  0.003
8036.91678  14.656  0.004
8042.95551  14.681  0.046
8043.95116  14.651  0.002
8044.94903  14.653  0.002
