7902.50307  14.648  0.003
7903.41490  14.654  0.002
7903.58499  14.659  0.002
7904.33904  14.676  0.002
7904.50705  14.639  0.002
7904.62428  14.639  0.002
7905.41249  14.656  0.002
7905.52195  14.646  0.002
7906.44353  14.640  0.002
7906.66175  14.644  0.002
7907.40623  14.646  0.002
7907.56317  14.646  0.002
7907.68199  14.683  0.002
7910.31024  14.683  0.002
7910.46892  14.639  0.002
7910.58661  14.641  0.002
7910.68778  14.680  0.002
7916.30857  13.479  0.091
7917.32234  14.653  0.002
7917.47167  14.647  0.002
7917.59764  14.640  0.004
7917.66334  14.647  0.003
7918.62837  14.640  0.002
7918.65841  14.664  0.002
7919.28714  14.678  0.002
7919.40073  14.660  0.002
7920.29488  14.646  0.002
7920.40188  14.641  0.002
7920.56250  14.647  0.002
7920.65600  14.642  0.002
7921.32755  14.682  0.002
7921.48929  14.646  0.002
7921.58910  14.672  0.003
7922.65231  14.668  0.002
7923.43208  14.651  0.002
7923.54399  14.668  0.002
7923.64565  14.665  0.002
7925.34706  14.676  0.002
7925.45051  14.640  0.002
7925.63840  14.664  0.002
7926.26920  14.688  0.002
7926.36648  14.666  0.002
7926.63626  14.673  0.002
7928.29554  14.669  0.002
7928.39963  14.646  0.002
7928.48723  14.666  0.002
7928.59636  14.645  0.002
7928.63597  14.670  0.002
7929.26025  14.665  0.002
7929.26160  14.666  0.002
7929.34759  14.647  0.002
7929.45945  14.643  0.003
7929.53623  14.646  0.002
7929.63001  14.697  0.004
7931.47346  14.640  0.002
7934.25015  14.680  0.002
7934.33277  14.649  0.002
7934.46224  14.664  0.002
7934.53768  14.670  0.002
7934.61884  14.687  0.002
7935.31550  14.641  0.002
7935.39220  14.645  0.004
7935.52725  14.643  0.006
7935.61617  14.640  0.002
7936.25600  14.682  0.002
7936.37931  14.663  0.004
7936.46555  14.638  0.003
7936.61185  14.690  0.006
7937.25101  14.680  0.002
7937.48563  14.638  0.002
7937.61064  14.667  0.002
7938.24851  14.663  0.002
7938.32503  14.638  0.002
7938.45467  14.640  0.002
7938.53261  14.638  0.002
7938.60871  14.665  0.002
7939.31279  14.642  0.002
7939.38959  14.638  0.002
7939.50710  14.638  0.003
7939.60013  14.689  0.004
7940.34291  14.659  0.002
7940.43129  14.663  0.002
7940.54388  14.670  0.002
7940.59988  14.665  0.003
7941.29565  14.693  0.003
7941.40510  14.641  0.003
7941.49463  14.644  0.003
7941.59341  14.673  0.003
7942.27198  14.645  0.005
7942.35253  14.646  0.004
7942.46741  14.647  0.004
7942.59287  14.640  0.005
7943.22695  14.634  0.004
7945.24533  14.679  0.002
7945.32881  14.636  0.002
7945.44018  14.637  0.002
7945.51658  14.637  0.002
7945.58542  14.660  0.002
7946.29175  14.682  0.002
7946.36716  14.668  0.002
7946.49240  14.654  0.002
7946.58543  14.665  0.002
7947.22474  14.670  0.002
7947.34263  14.638  0.002
7947.42177  14.655  0.002
7947.54483  14.661  0.002
7947.58258  14.662  0.002
7948.21781  14.675  0.002
7948.29565  14.660  0.002
7948.42097  14.643  0.002
7948.50373  14.679  0.002
7948.57810  14.654  0.002
7949.29143  14.676  0.002
7949.37297  14.640  0.002
7949.49294  14.657  0.002
7949.57558  14.679  0.002
7951.23391  14.672  0.002
7951.48369  14.640  0.002
7951.56925  14.664  0.002
7952.23694  14.656  0.002
7952.35819  14.643  0.002
7952.43435  14.640  0.002
7952.57021  14.673  0.002
7953.22392  14.634  0.002
7953.30416  14.632  0.002
7953.44031  14.641  0.012
7953.51649  14.630  0.002
7953.56678  14.631  0.002
7954.31256  14.671  0.002
7954.39396  14.676  0.002
7954.50678  14.657  0.002
7954.56508  14.664  0.002
7955.27405  14.633  0.002
7955.40061  14.642  0.007
7955.50525  14.642  0.004
7955.56100  14.660  0.003
7956.30974  14.631  0.002
7956.40083  14.632  0.002
7956.50983  14.632  0.002
7956.55816  14.631  0.002
7956.56130  14.632  0.003
7957.29548  14.623  0.002
7957.41060  14.640  0.004
7957.51436  14.628  0.003
7957.55311  14.636  0.010
7958.22057  14.665  0.002
7958.33216  14.639  0.005
7958.42430  14.642  0.011
7958.55291  14.650  0.002
7959.22863  14.646  0.002
7959.31779  14.624  0.002
7959.43050  14.624  0.002
7959.51305  14.651  0.002
7961.33210  14.623  0.002
7961.41274  14.619  0.002
7961.54228  14.621  0.002
7962.24296  14.621  0.002
7962.32477  14.623  0.002
7962.44521  14.622  0.002
7962.53705  14.648  0.002
7963.22853  14.614  0.002
7963.34824  14.622  0.002
7963.42259  14.622  0.002
7963.53614  14.642  0.002
7963.53903  14.637  0.002
7964.25886  14.624  0.006
7964.33139  14.602  0.010
7964.45284  14.616  0.002
7964.53122  14.651  0.002
7965.23487  14.611  0.002
7965.35543  14.615  0.002
7965.42835  14.636  0.002
7965.53377  14.642  0.002
7966.44742  14.501  0.076
7967.45891  14.605  0.002
7968.32158  14.611  0.002
7968.41404  14.607  0.002
7968.52444  14.598  0.002
7969.26274  14.605  0.003
7969.34066  14.598  0.005
7969.45696  14.625  0.003
7969.51790  14.612  0.004
7971.25803  14.619  0.002
7971.42436  14.596  0.003
7971.51261  14.586  0.002
7972.27241  14.610  0.002
7972.42541  14.588  0.002
7972.50619  14.586  0.002
7973.26587  14.580  0.002
7973.42561  14.581  0.002
7973.50752  14.623  0.002
7974.27744  14.601  0.003
7974.45480  14.587  0.006
7974.50535  14.581  0.002
7975.30885  14.578  0.002
7975.46607  14.597  0.002
7974.50512  14.598  0.002
7978.27181  14.596  0.002
7979.25788  14.577  0.002
7979.36057  14.561  0.002
7979.49400  14.581  0.002
7980.27955  14.563  0.005
7980.38060  14.557  0.006
7980.49144  14.601  0.002
7983.27535  14.555  0.002
7984.31471  14.577  0.002
7984.47851  14.573  0.003
7985.28252  14.552  0.002
7985.38266  14.560  0.002
7985.47176  14.598  0.002
7986.33734  14.611  0.016
7986.47245  14.590  0.002
7987.29990  14.593  0.002
7989.31817  14.559  0.002
7991.25202  14.594  0.002
7991.40509  14.568  0.002
7991.45893  14.574  0.002
7992.33737  14.557  0.002
7992.45765  14.602  0.002
7993.30590  14.592  0.002
7993.41724  14.593  0.002
7993.44817  14.596  0.002
7994.39114  14.569  0.002
7994.44877  14.598  0.002
7996.32211  14.582  0.003
7996.44726  14.577  0.002
7997.30723  14.613  0.003
7998.23641  14.626  0.002
7998.39687  14.596  0.002
7998.43980  14.603  0.002
8003.22656  14.627  0.002
8003.42681  14.634  0.002
7999.33389  14.596  0.002
7999.43931  14.591  0.002
8000.31279  14.596  0.002
8000.43517  14.618  0.002
8001.24628  14.634  0.003
8001.43081  14.660  0.002
8003.33580  14.650  0.002
8004.32781  14.605  0.002
8004.42392  14.603  0.002
8005.28358  14.618  0.006
8005.42067  14.610  0.002
8006.27981  14.651  0.002
8006.41707  14.660  0.002
8007.24344  14.635  0.002
8007.41540  14.641  0.002
8010.24839  14.640  0.002
8010.35364  14.639  0.002
8010.40426  14.651  0.003
8011.37203  14.633  0.002
8011.39849  14.688  0.003
8013.23921  14.634  0.002
8014.27048  14.663  0.002
8014.39387  14.658  0.002
8015.38709  14.671  0.006
8016.31642  14.664  0.002
8016.38528  14.665  0.002
8015.31422  14.632  0.003
8017.38073  14.675  0.003
8018.33427  14.681  0.011
8023.33324  14.633  0.002
8023.36756  14.631  0.002
8024.36591  14.475  0.045
8025.28619  14.714  0.065
8025.36486  14.640  0.006
8026.29987  14.661  0.002
8026.36107  14.637  0.003
8027.35861  14.654  0.002
8028.28144  14.662  0.002
8028.35519  14.673  0.002
8029.35248  14.681  0.002
8030.25193  14.672  0.002
8031.34660  14.672  0.002
8032.34349  14.663  0.002
8033.24776  14.683  0.002
8033.34174  14.642  0.003
8034.27571  14.632  0.002
8034.33919  14.665  0.002
8036.33258  14.688  0.002
8037.26792  14.665  0.002
8037.32709  14.663  0.002
8038.32134  14.640  0.002
8039.26073  14.677  0.002
8039.32010  14.653  0.002
8040.31773  14.670  0.002
8041.31777  14.683  0.006
8042.31411  14.685  0.003
8044.25185  14.666  0.002
8044.30588  14.662  0.002
8046.30464  14.673  0.002
