7794.240670 13.074700 0.001400
7794.243470 13.077600 0.003300
7806.205950 13.079500 0.003000
7807.199810 13.073900 0.002700
7807.201390 13.064400 0.002700
7808.201760 13.057200 0.002700
7809.196900 13.062500 0.002800
7815.183290 13.043900 0.002800
7818.175620 13.063000 0.002700
7821.166120 13.077200 0.002800
7821.265270 13.068700 0.002900
7822.160020 13.063400 0.003100
7822.261820 13.059500 0.002900
7824.159370 13.050000 0.003100
7824.232090 13.060800 0.002700
7829.141170 13.067100 0.003300
7837.269930 13.070500 0.002700
7843.103550 13.053700 0.002500
7843.104970 13.061800 0.002400
7844.102130 13.065900 0.002200
7844.261520 13.061500 0.002500
7845.099300 13.045100 0.002600
7845.100650 13.066900 0.002500
7845.101990 13.056000 0.002700
7845.204380 13.073500 0.002500
7847.095430 13.075200 0.002600
7847.096880 13.073400 0.002700
7847.098430 13.069700 0.002700
7847.099950 13.067700 0.002700
7847.101390 13.073800 0.002600
7847.102820 13.072200 0.002500
7851.091680 13.067200 0.002900
7851.243020 13.049200 0.002500
7852.201570 13.057100 0.003000
7857.080530 13.075900 0.003300
7857.179070 13.074700 0.002900
7857.287320 13.062500 0.003200
7858.085040 13.052700 0.003500
7858.279840 13.063500 0.003800
7860.288060 13.055300 0.003300
7861.061350 13.067100 0.003200
7861.166000 13.054700 0.003100
7861.321330 13.067800 0.005300
7862.055100 13.045400 0.002800
7863.046290 13.047300 0.002900
7863.085090 13.057000 0.002900
7863.295420 13.091700 0.002800
7864.043120 13.066800 0.002500
7864.292250 13.081200 0.002700
7871.025560 13.068000 0.002700
7871.246810 13.066100 0.002800
7873.259290 13.049900 0.002500
7874.015750 13.057500 0.003000
7874.119360 13.060800 0.002800
7874.285740 13.052100 0.002600
7876.010230 13.071400 0.002700
7879.001750 13.065100 0.002800
7879.164340 13.053900 0.002900
7879.291680 13.039500 0.002800
7880.996440 13.071100 0.003200
7881.085540 13.056900 0.002800
7881.201940 13.073900 0.002800
7881.993890 13.045800 0.003200
7882.109810 13.035500 0.003000
7882.990960 13.078000 0.003700
7883.018640 13.072100 0.003400
7883.181960 13.054200 0.003100
7883.311820 13.054900 0.003300
7884.025780 13.049500 0.003600
7884.200220 13.040800 0.002900
7884.312270 13.047400 0.003200
7884.985820 13.062000 0.004100
7885.302640 13.061400 0.004300
7886.979890 13.045900 0.004900
7887.009110 13.047800 0.004500
7888.974430 13.089600 0.003500
7889.071170 13.032900 0.003000
7889.971750 13.062300 0.002800
7890.033570 13.063700 0.003200
7890.147490 13.058500 0.003100
7890.968990 13.052800 0.003000
7894.958030 13.063700 0.002800
7895.059930 13.040300 0.002900
7895.239310 13.034800 0.002100
7896.029400 13.045700 0.002700
7896.218220 13.054200 0.002700
7897.950550 13.054800 0.002700
7898.040260 13.047200 0.002800
7898.947210 13.057300 0.002700
7899.092280 13.046600 0.003200
7899.217610 13.045300 0.002500
7900.035150 13.063300 0.002600
