7812.841520 15.526100 0.009900
7832.835580 15.601000 0.021900
7834.902010 15.533000 0.009400
7835.765890 15.506600 0.008400
7847.733910 15.702900 0.015700
7863.694830 15.506800 0.010100
7864.869090 15.431800 0.010000
7872.932760 15.431200 0.024300
7873.661200 15.536400 0.011700
7874.715460 15.509400 0.010800
7883.796390 15.470100 0.024200
7894.748600 15.482000 0.010700
7895.788550 15.366900 0.007100
7905.894790 15.411000 0.011800
7924.577110 15.423100 0.009600
7937.649710 15.075600 0.009200
7946.535110 14.650100 0.006900
7947.616010 14.618000 0.007500
7954.686330 14.972900 0.006800
7955.712430 15.055800 0.007500
7964.677900 15.250800 0.008200
7983.542460 15.417400 0.009000
7984.698970 15.415000 0.009200
7993.591070 15.495500 0.010800
8014.512950 15.516200 0.009600
8018.502680 15.417000 0.011000
