7805.815890 12.779000 0.002800
7806.813440 12.759100 0.002200
7807.806430 12.781600 0.002400
7807.894330 12.775300 0.002400
7808.839900 12.762600 0.002100
7809.801760 12.777900 0.002600
7809.805690 12.773900 0.002300
7809.888740 12.763700 0.002600
7810.799330 12.784200 0.002300
7810.801060 12.765300 0.002500
7811.801780 12.758900 0.002400
7813.791150 12.780700 0.002400
7813.792830 12.769500 0.002500
7813.794280 12.763100 0.002400
7814.803230 12.752700 0.002300
7815.841380 12.766900 0.002400
7816.796260 12.776600 0.002500
7817.792850 12.751100 0.002500
7819.787180 12.738300 0.002300
7819.842430 12.777500 0.002500
7820.787480 12.761400 0.002000
7820.845190 12.761500 0.002700
7821.770770 12.746600 0.002200
7821.772130 12.761600 0.002500
7821.773740 12.758500 0.002800
7821.775130 12.769900 0.002400
7821.888300 12.750300 0.002400
7822.766940 12.760000 0.002300
7822.768530 12.764800 0.002300
7822.769880 12.768800 0.002800
7822.771500 12.752800 0.002400
7822.887440 12.749300 0.002500
7823.764660 12.745100 0.002500
7823.766860 12.757000 0.002200
7823.769670 12.764900 0.002900
7824.767250 12.744100 0.002300
7824.794610 12.740400 0.002200
7824.886070 12.760600 0.002600
7826.754210 12.770700 0.002600
7826.755660 12.756500 0.002500
7826.898870 12.754600 0.002400
7827.750990 12.743300 0.002500
7827.857910 12.746800 0.002400
7828.758320 12.739000 0.002400
7828.848720 12.759700 0.002300
7829.754130 12.725000 0.002500
7830.749050 12.748300 0.002900
7830.786010 12.745700 0.003100
7831.874790 12.743400 0.002900
7832.744120 12.761300 0.003300
7832.837540 12.739000 0.003100
7833.742940 12.758500 0.002600
7833.838440 12.748300 0.002600
7834.741240 12.742900 0.002500
7834.764440 12.755200 0.002600
7834.900630 12.755800 0.002700
7835.730660 12.748900 0.001900
7835.851470 12.748400 0.002700
7836.728640 12.754600 0.002200
7836.827110 12.734300 0.002300
7837.724950 12.751100 0.002400
7837.783410 12.752500 0.002100
7838.732010 12.749800 0.002100
7838.755770 12.745900 0.002300
7838.859130 12.744200 0.002900
7840.715780 12.744800 0.002400
7840.745280 12.748700 0.002200
7840.880520 12.745900 0.002700
7842.719240 12.748000 0.002300
7842.785950 12.752500 0.002300
7842.882660 12.753100 0.002400
7843.846410 12.752100 0.002500
7844.716680 12.775700 0.002400
7844.772400 12.763500 0.002300
7844.899960 12.743500 0.002200
7845.709880 12.757200 0.002100
7845.744120 12.754100 0.002300
7845.835240 12.739600 0.002800
7846.709920 12.755600 0.002200
7846.799520 12.740300 0.002400
7846.817700 12.757500 0.002400
7847.704360 12.754200 0.002300
7847.735910 12.761400 0.002100
7847.883330 12.744300 0.002500
7848.705190 12.744900 0.002700
7849.690750 12.733800 0.002400
7849.722400 12.742700 0.002600
7849.845010 12.736000 0.002400
7850.689120 12.741200 0.002300
7850.690880 12.767900 0.002500
7850.772600 12.734200 0.002600
7851.687050 12.743400 0.002600
7851.812980 12.737400 0.002400
7852.724000 12.753700 0.002300
7852.861280 12.747200 0.002600
7853.681920 12.740400 0.002700
7853.768160 12.751900 0.002500
7853.914790 12.754600 0.002400
7854.700540 12.732400 0.002700
7855.713140 12.746900 0.002600
7855.803180 12.751800 0.002800
7856.676410 12.752000 0.002400
7856.709940 12.749200 0.002700
7856.794990 12.730500 0.002600
7856.915680 12.748000 0.002800
7858.671520 12.756900 0.003500
7858.770890 12.739400 0.005800
7858.887160 12.734800 0.003200
7862.660390 12.748400 0.002400
7862.747900 12.734700 0.002600
7863.836970 12.735800 0.002800
7864.650490 12.747200 0.002600
7864.698170 12.731900 0.002400
7865.648150 12.749100 0.002400
7865.699020 12.739200 0.002400
7865.873220 12.732600 0.002800
7866.646430 12.748700 0.002400
7866.741190 12.733200 0.002100
7867.642140 12.741200 0.002500
7867.809770 12.729700 0.002800
7868.754730 12.732000 0.002200
7868.788790 12.721700 0.002000
7868.816360 12.744100 0.002100
7869.833860 12.733300 0.002200
7870.663290 12.723500 0.002400
7871.716200 12.732100 0.002500
7871.799690 12.735700 0.002600
7872.633920 12.733700 0.002900
7873.663050 12.740000 0.002600
7874.712400 12.744400 0.002600
7874.790600 12.741700 0.002700
7874.909660 12.723100 0.002600
7875.707170 12.721500 0.001600
7876.626290 12.735500 0.002800
7876.778660 12.736400 0.002700
7877.783150 12.735400 0.002600
7878.651720 12.723800 0.002300
7878.744300 12.727800 0.002700
7878.870640 12.728800 0.002400
7879.609500 12.730800 0.002700
7879.681270 12.723900 0.002600
7879.813100 12.727200 0.002300
7879.841370 12.720600 0.002700
7880.606510 12.701100 0.002400
7880.635420 12.704500 0.002500
7880.772730 12.730600 0.002400
7883.651300 12.726100 0.002700
7883.794910 12.728700 0.002400
7887.593400 12.712200 0.004200
7887.616990 12.732700 0.004300
7887.842660 12.720100 0.003900
7888.593430 12.730500 0.002900
7888.625720 12.719700 0.002500
7888.743420 12.724900 0.002700
7888.832150 12.651800 0.002500
7888.849240 12.726100 0.003000
7889.586010 12.716100 0.002700
7889.635530 12.728200 0.002600
7889.721090 12.733000 0.002700
7889.835820 12.720300 0.002600
7890.722200 12.718700 0.002500
7890.815140 12.724600 0.002900
7890.936530 12.715700 0.003400
7893.570850 12.696100 0.002500
7893.682060 12.714600 0.002400
7894.568650 12.723500 0.002500
7894.650200 12.711800 0.002700
7894.899330 12.710300 0.002600
7894.923400 12.722500 0.002400
7895.566180 12.715400 0.002500
7896.587660 12.721600 0.002000
7896.771540 12.745100 0.001500
7901.552370 12.742300 0.001600
7901.628490 12.709400 0.002400
7901.751700 12.712000 0.002400
7901.840050 12.711800 0.001800
7902.554730 12.717700 0.001700
7902.656170 12.707700 0.002500
7902.743910 12.702900 0.002700
7903.647960 12.712400 0.002400
7903.867750 12.716300 0.002000
7904.592200 12.713000 0.002500
7904.924490 12.698700 0.001700
