7808.57179  17.139  0.008
7808.59588  17.157  0.009
7809.56761  17.104  0.008
7809.58108  17.090  0.009
7809.63420  17.114  0.007
7810.56293  17.076  0.010
7810.62937  17.096  0.008
7811.55593  17.096  0.008
7811.60697  17.091  0.008
7812.55290  17.086  0.006
7812.58594  17.110  0.010
7812.63636  17.137  0.013
7814.54919  17.055  0.007
7814.60193  17.097  0.008
7815.54828  17.070  0.007
7815.58094  17.076  0.007
7815.63533  17.053  0.006
7816.54597  17.063  0.006
7816.56086  17.054  0.007
7816.61132  17.073  0.008
7817.54097  17.072  0.007
7817.58318  17.102  0.017
7817.63545  17.105  0.011
7818.53883  17.038  0.007
7818.60157  17.061  0.007
7819.53720  17.028  0.007
7819.55324  17.058  0.007
7819.60273  17.038  0.006
7820.53391  17.019  0.007
7820.57141  17.023  0.008
7820.62305  17.031  0.007
7821.52942  17.041  0.013
7821.57681  16.982  0.007
7821.62569  16.997  0.006
7823.52379  17.018  0.007
7823.57694  16.977  0.008
7823.63669  17.026  0.008
7824.52188  16.996  0.008
7824.57352  16.980  0.006
7824.63102  16.992  0.009
7825.52010  16.953  0.009
7825.57442  16.988  0.008
7828.51051  16.945  0.007
7828.55647  16.973  0.009
7828.60951  16.954  0.024
7829.50831  16.937  0.007
7829.54137  16.964  0.009
7829.59129  16.972  0.013
7829.64142  16.964  0.012
7830.50662  16.811  0.014
7830.56470  16.881  0.009
7830.60445  16.911  0.009
7830.65575  16.930  0.009
7832.50097  16.870  0.008
7832.51761  16.894  0.008
7832.57426  16.915  0.011
7832.62394  16.888  0.007
7834.49906  16.857  0.008
7834.52694  16.882  0.009
7834.58570  16.894  0.018
7838.48806  16.791  0.006
7838.54631  16.785  0.005
7838.59591  16.783  0.008
7838.65079  16.837  0.013
7839.48495  16.772  0.005
7839.54354  16.812  0.032
7839.59022  16.810  0.020
7839.64668  16.804  0.034
7840.48216  16.747  0.005
7840.63886  16.781  0.008
7841.47949  16.716  0.005
7841.52060  16.734  0.005
7841.58265  16.731  0.005
7841.63216  16.729  0.006
7842.47655  16.718  0.005
7842.52517  16.706  0.005
7842.57797  16.749  0.009
7842.62985  16.704  0.005
7843.47346  16.697  0.005
7843.51088  16.686  0.005
7843.56398  16.762  0.045
7844.47133  16.645  0.005
7844.51164  16.684  0.006
7844.55951  16.676  0.005
7844.60563  16.667  0.005
7845.47051  16.666  0.006
7845.48402  16.644  0.005
7846.46580  16.630  0.005
7846.51677  16.647  0.006
7846.57651  16.651  0.009
7846.62459  16.621  0.006
7847.46204  16.595  0.005
7847.50731  16.622  0.005
7847.55969  16.617  0.010
7848.46035  16.570  0.006
7848.49135  16.575  0.006
7848.54511  16.578  0.008
7848.59293  16.596  0.006
7848.64852  16.569  0.006
7853.44579  16.420  0.005
7853.49684  16.412  0.004
7853.55492  16.429  0.005
7853.60447  16.260  0.032
7853.60594  16.420  0.004
7853.65720  16.416  0.005
7854.44299  16.385  0.004
7854.50171  16.395  0.005
7854.50477  16.397  0.004
7854.55324  16.367  0.004
7854.61013  16.394  0.004
7854.66071  16.383  0.006
7855.44014  16.367  0.005
7855.49502  16.369  0.005
7855.55337  16.361  0.005
7855.60706  16.349  0.005
7855.66590  16.347  0.004
7856.43749  16.343  0.017
7856.47740  16.385  0.024
7859.43006  16.208  0.005
7859.45077  16.216  0.005
7859.49885  16.211  0.005
7859.55864  16.202  0.004
7859.61051  16.185  0.005
7860.42737  16.157  0.004
7860.44522  16.167  0.005
7860.50382  16.160  0.005
7860.55506  16.162  0.004
7860.61642  16.148  0.004
7861.42710  16.122  0.004
7861.44392  16.113  0.004
7861.49344  16.105  0.004
7861.58071  16.122  0.007
7861.63003  16.107  0.015
7862.42333  16.079  0.004
7862.44953  16.074  0.005
7862.49708  16.067  0.003
7862.55373  16.052  0.003
7862.61263  16.063  0.007
7862.66227  16.017  0.031
7863.42342  16.019  0.005
7863.47982  16.040  0.007
7863.53393  16.008  0.004
7863.58088  16.008  0.009
7863.64501  15.991  0.017
7864.41972  15.973  0.005
7864.42108  15.965  0.004
7864.46258  15.963  0.003
7864.50967  15.969  0.006
7864.56354  15.965  0.008
7864.61373  15.955  0.008
7864.67309  15.967  0.003
7865.41913  15.917  0.007
7865.42051  15.915  0.011
7865.43523  15.917  0.010
7865.48414  15.922  0.008
7865.53847  15.901  0.003
7865.59470  15.893  0.014
7865.64602  15.880  0.018
7866.41599  15.860  0.003
7866.45016  15.869  0.005
7866.49826  15.834  0.019
7866.54756  15.846  0.009
7866.60808  15.830  0.016
7867.41411  15.796  0.003
7867.45932  15.831  0.003
7867.50617  15.812  0.003
7867.61883  15.810  0.003
7868.40899  15.742  0.003
7868.42694  15.729  0.002
7868.47462  15.734  0.004
7868.53054  15.719  0.016
7868.57651  15.712  0.016
7868.63166  15.699  0.021
7869.49359  15.685  0.003
7869.62303  15.678  0.003
7871.39773  15.572  0.002
7871.42404  15.557  0.003
7871.48078  15.566  0.003
7871.66017  15.542  0.003
7872.39434  15.506  0.002
7872.50079  15.496  0.010
7872.55083  15.508  0.003
7872.66228  15.483  0.003
7873.39201  15.447  0.003
7873.58523  15.448  0.002
7873.63631  15.432  0.002
7874.39230  15.386  0.002
7874.42690  15.398  0.003
7874.54875  15.390  0.090
7874.61131  15.377  0.006
7875.38918  15.351  0.002
7875.41911  15.346  0.002
7875.46947  15.343  0.002
7875.53148  15.353  0.002
7875.63881  15.337  0.002
7876.45639  15.311  0.002
7876.48204  15.304  0.002
7876.58217  15.301  0.003
7876.64070  15.309  0.002
7878.37859  15.269  0.002
7878.40524  15.272  0.003
7878.45375  15.265  0.002
7878.51147  15.269  0.003
7878.56534  15.263  0.006
7878.62235  15.276  0.015
7878.67165  15.263  0.005
7879.37559  15.266  0.002
