7794.25077  17.198  0.010
7795.26679  17.206  0.012
7806.21694  17.137  0.008
7806.25005  17.114  0.007
7807.21407  17.133  0.008
7807.26041  17.124  0.008
7808.21255  17.130  0.008
7808.25760  17.143  0.009
7809.20966  17.128  0.008
7809.25125  17.081  0.008
7815.19348  17.081  0.008
7815.22978  17.087  0.008
7815.28585  17.064  0.016
7818.20655  17.010  0.007
7818.26008  17.051  0.007
7819.27533  17.064  0.008
7821.17744  17.036  0.008
7821.19177  17.085  0.010
7821.27642  17.034  0.008
7822.17485  16.986  0.009
7822.22656  17.005  0.007
7822.27792  17.014  0.006
7823.17617  16.986  0.011
7823.17752  16.994  0.011
7823.23693  16.966  0.013
7823.28536  17.018  0.009
7824.17309  16.975  0.008
7824.17443  16.977  0.008
7824.19180  16.994  0.008
7824.24554  16.998  0.008
7829.16055  16.917  0.008
7829.16200  16.929  0.009
7829.18031  16.967  0.008
7829.22995  16.921  0.010
7837.28507  16.810  0.008
7840.21628  16.750  0.010
7840.22932  16.770  0.006
7840.27956  16.748  0.006
7844.12457  16.687  0.006
7844.12617  16.765  0.007
7844.16873  16.671  0.006
7844.21443  16.684  0.006
7844.28351  16.649  0.005
7845.13056  16.683  0.006
7845.13195  16.663  0.007
7845.17022  16.673  0.006
7845.21811  16.674  0.006
7847.12301  16.618  0.005
7851.10565  16.505  0.005
7851.15524  16.510  0.005
7851.20718  16.483  0.005
7851.27143  16.493  0.005
7852.12445  16.472  0.005
7852.16568  16.470  0.005
7852.21835  16.471  0.006
7852.28335  16.463  0.005
7853.10107  16.126  0.021
7853.29564  16.478  0.007
7856.09463  16.330  0.005
7856.11077  16.338  0.005
7857.09393  16.290  0.006
7857.14583  16.296  0.005
7857.19642  16.306  0.006
7857.24413  16.320  0.008
7858.09937  16.244  0.006
7858.11481  16.257  0.007
7858.17729  16.236  0.006
7858.23558  16.169  0.008
7858.23918  16.261  0.005
7858.30171  16.248  0.013
7859.12663  16.208  0.011
7860.08123  16.176  0.006
7860.10709  16.172  0.006
7860.15368  16.159  0.005
7860.21028  16.162  0.004
7860.25741  16.159  0.006
7860.30897  16.152  0.007
7861.07521  16.132  0.005
7861.13400  16.119  0.006
7861.18128  16.131  0.005
7861.22803  16.115  0.005
7861.28790  16.114  0.004
7862.06814  16.080  0.004
7862.09320  16.085  0.004
7862.28844  16.085  0.004
7863.06162  16.064  0.004
7863.10259  16.024  0.005
7863.19079  16.032  0.004
7863.25676  16.015  0.005
7864.05908  15.941  0.054
7871.03998  15.593  0.003
7871.05539  15.584  0.003
7871.12307  15.577  0.003
7871.26269  15.564  0.003
7873.27726  15.468  0.002
7873.28793  15.449  0.002
7874.03233  15.401  0.003
7874.08608  15.404  0.003
7874.13573  15.389  0.003
7874.18748  15.394  0.005
7874.25420  15.390  0.004
7874.30370  15.396  0.012
7876.02754  15.306  0.002
7876.25126  15.342  0.003
7878.29939  15.271  0.002
7879.01867  15.260  0.002
7879.07381  15.268  0.002
7879.13029  15.252  0.002
7879.18568  15.252  0.005
7879.24946  15.259  0.003
7879.30799  15.260  0.002
7880.01683  15.262  0.003
7880.07031  15.269  0.003
7881.01571  15.306  0.003
7881.04929  15.300  0.003
7881.10471  15.265  0.012
7881.15539  15.273  0.013
7881.22067  15.286  0.009
7881.27371  15.288  0.005
7882.01593  15.326  0.003
7882.07889  15.317  0.003
7882.12783  15.341  0.002
7882.17894  15.335  0.003
7883.00932  15.376  0.003
7883.03632  15.361  0.003
7883.08932  15.368  0.003
7883.14211  15.368  0.003
7883.20227  15.367  0.003
7883.26652  15.374  0.004
7884.00736  15.409  0.004
7884.04600  15.406  0.003
7884.09710  15.413  0.003
7884.15048  15.427  0.005
7884.22232  15.429  0.005
7884.27353  15.428  0.003
7885.00369  15.458  0.003
7885.03549  15.472  0.003
7885.09751  15.471  0.003
7885.15802  15.490  0.003
7886.99984  15.577  0.004
7887.03037  15.586  0.004
7888.99335  15.727  0.004
7889.02994  15.722  0.004
7889.09864  15.702  0.004
7889.24902  15.711  0.003
7889.31269  15.722  0.004
7889.99037  15.752  0.004
7890.05806  15.772  0.004
7890.11217  15.765  0.006
7890.16475  15.757  0.004
7890.26036  15.780  0.006
7890.98762  15.809  0.004
7891.01304  15.819  0.003
7891.07445  15.810  0.006
7894.97733  16.074  0.019
7895.02718  16.067  0.004
7895.07743  16.033  0.004
7895.14478  16.045  0.007
7895.20007  16.052  0.008
7895.26495  16.035  0.004
7895.97462  16.084  0.005
7895.99995  16.080  0.004
7896.04703  16.085  0.005
7896.11586  16.085  0.005
7896.18919  16.091  0.004
7897.18854  16.134  0.005
7897.96832  16.169  0.004
7898.00557  16.169  0.004
7898.05965  16.547  0.009
7898.96567  16.208  0.005
7899.01045  16.214  0.005
7899.06151  16.210  0.005
7899.12706  16.218  0.020
7899.18446  16.214  0.020
7899.23514  16.181  0.016
7899.29218  16.187  0.020
7899.96365  16.243  0.006
7900.00493  16.246  0.005
7900.05490  16.227  0.013
7900.11575  16.226  0.020
7900.17500  16.237  0.012
7900.23282  16.254  0.007
7900.28563  16.267  0.009
7900.95974  16.300  0.006
7900.99897  16.290  0.005
7901.05807  16.284  0.008
7901.10844  16.275  0.011
7901.95880  16.351  0.005
7902.00806  16.336  0.006
7902.05547  16.348  0.006
7902.10748  16.336  0.005
7902.16895  16.361  0.005
7902.22141  16.332  0.005
7902.28755  16.345  0.005
7902.95704  16.382  0.005
7902.98359  16.364  0.005
7903.03707  16.366  0.006
7903.09891  16.356  0.004
7903.15471  16.354  0.005
7903.20790  16.382  0.010
7903.27001  16.395  0.005
7903.32050  16.405  0.007
7903.95272  16.411  0.008
7903.97078  16.442  0.006
7904.02446  16.447  0.007
7904.07784  16.415  0.005
7904.13244  16.412  0.007
7905.18896  16.427  0.005
7905.24253  16.449  0.005
7905.30627  16.443  0.005
7905.94857  16.474  0.005
7906.00029  16.457  0.005
7906.05270  16.476  0.005
7906.11687  16.537  0.006
7906.17497  16.587  0.006
7906.18319  16.668  0.008
7906.24657  16.589  0.007
7906.29681  16.515  0.005
7906.95017  16.480  0.006
7906.98875  16.502  0.005
7907.05188  16.487  0.005
7907.09899  16.504  0.005
7907.17339  16.505  0.008
7907.22501  16.587  0.007
7907.27394  16.550  0.006
7907.94289  16.541  0.006
7907.97714  16.524  0.006
7908.02650  16.522  0.005
7908.07652  16.547  0.005
7908.13090  16.545  0.006
7908.18430  16.531  0.005
7908.24161  16.524  0.005
7908.94166  16.571  0.006
7908.97790  16.579  0.006
7909.02848  16.545  0.005
7909.10334  16.559  0.006
7909.14920  16.575  0.027
7909.20321  16.562  0.008
7909.24992  16.566  0.006
7909.29761  16.548  0.005
